Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0,µg/m3,2015-09-20 00:00:00 +01:00,2015-09-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.3,µg/m3,2015-09-16 00:00:00 +01:00,2015-09-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.9,µg/m3,2015-09-18 00:00:00 +01:00,2015-09-19 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.8,µg/m3,2015-09-17 00:00:00 +01:00,2015-09-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.9,µg/m3,2015-09-13 00:00:00 +01:00,2015-09-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.2,µg/m3,2015-09-14 00:00:00 +01:00,2015-09-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.6,µg/m3,2015-09-09 00:00:00 +01:00,2015-09-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.4,µg/m3,2015-09-11 00:00:00 +01:00,2015-09-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.8,µg/m3,2015-09-26 00:00:00 +01:00,2015-09-27 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.7,µg/m3,2015-10-02 00:00:00 +01:00,2015-10-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.1,µg/m3,2015-09-30 00:00:00 +01:00,2015-10-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.4,µg/m3,2015-10-01 00:00:00 +01:00,2015-10-02 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2015-09-27 00:00:00 +01:00,2015-09-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.9,µg/m3,2015-09-29 00:00:00 +01:00,2015-09-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.6,µg/m3,2015-10-10 00:00:00 +01:00,2015-10-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.7,µg/m3,2015-10-12 00:00:00 +01:00,2015-10-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.0,µg/m3,2015-10-04 00:00:00 +01:00,2015-10-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,18.8,µg/m3,2015-10-05 00:00:00 +01:00,2015-10-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.5,µg/m3,2015-10-07 00:00:00 +01:00,2015-10-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,17.7,µg/m3,2015-10-18 00:00:00 +01:00,2015-10-19 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.6,µg/m3,2015-10-21 00:00:00 +01:00,2015-10-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.5,µg/m3,2015-10-15 00:00:00 +01:00,2015-10-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,13.5,µg/m3,2015-10-13 00:00:00 +01:00,2015-10-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.0,µg/m3,2015-10-16 00:00:00 +01:00,2015-10-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,12.8,µg/m3,2015-10-17 00:00:00 +01:00,2015-10-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,29.8,µg/m3,2015-11-06 00:00:00 +01:00,2015-11-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,14.9,µg/m3,2015-11-02 00:00:00 +01:00,2015-11-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.0,µg/m3,2015-11-03 00:00:00 +01:00,2015-11-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.9,µg/m3,2015-11-04 00:00:00 +01:00,2015-11-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.5,µg/m3,2015-10-31 00:00:00 +01:00,2015-11-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.8,µg/m3,2015-11-01 00:00:00 +01:00,2015-11-02 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.1,µg/m3,2015-10-28 00:00:00 +01:00,2015-10-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.4,µg/m3,2015-10-29 00:00:00 +01:00,2015-10-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES0567A,ES0567A,SP_08019045_9_M,SPP_08019045_9_M.1,SAM_08019045_9_M,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.0,µg/m3,2015-10-24 00:00:00 +01:00,2015-10-25 00:00:00 +01:00,1,1
