Datetime,Concentration,Country_code,Country,City,Pollutant,Year,Month,Day
2015-05-01 00:00:00+01:00,14.79,IS,Island,Reykjavík,PM10,2015,5,1
2015-05-02 00:00:00+01:00,8.19,IS,Island,Reykjavík,PM10,2015,5,2
2015-05-03 00:00:00+01:00,21.66,IS,Island,Reykjavík,PM10,2015,5,3
2015-05-04 00:00:00+01:00,2.27,IS,Island,Reykjavík,PM10,2015,5,4
2015-05-05 00:00:00+01:00,23.24,IS,Island,Reykjavík,PM10,2015,5,5
2015-05-06 00:00:00+01:00,15.07,IS,Island,Reykjavík,PM10,2015,5,6
2015-05-07 00:00:00+01:00,13.13,IS,Island,Reykjavík,PM10,2015,5,7
2015-05-08 00:00:00+01:00,17.91,IS,Island,Reykjavík,PM10,2015,5,8
2015-05-09 00:00:00+01:00,14.81,IS,Island,Reykjavík,PM10,2015,5,9
2015-05-10 00:00:00+01:00,9.05,IS,Island,Reykjavík,PM10,2015,5,10
2015-05-11 00:00:00+01:00,2.87,IS,Island,Reykjavík,PM10,2015,5,11
2015-05-12 00:00:00+01:00,8.34,IS,Island,Reykjavík,PM10,2015,5,12
2015-05-13 00:00:00+01:00,19.3,IS,Island,Reykjavík,PM10,2015,5,13
2015-05-14 00:00:00+01:00,45.28,IS,Island,Reykjavík,PM10,2015,5,14
2015-05-15 00:00:00+01:00,15.68,IS,Island,Reykjavík,PM10,2015,5,15
2015-05-16 00:00:00+01:00,49.14,IS,Island,Reykjavík,PM10,2015,5,16
2015-05-17 00:00:00+01:00,11.45,IS,Island,Reykjavík,PM10,2015,5,17
2015-05-18 00:00:00+01:00,7.02,IS,Island,Reykjavík,PM10,2015,5,18
2015-05-19 00:00:00+01:00,6.18,IS,Island,Reykjavík,PM10,2015,5,19
2015-05-20 00:00:00+01:00,17.31,IS,Island,Reykjavík,PM10,2015,5,20
2015-05-21 00:00:00+01:00,26.3,IS,Island,Reykjavík,PM10,2015,5,21
2015-05-22 00:00:00+01:00,20.56,IS,Island,Reykjavík,PM10,2015,5,22
2015-05-23 00:00:00+01:00,9.64,IS,Island,Reykjavík,PM10,2015,5,23
2015-05-24 00:00:00+01:00,11.89,IS,Island,Reykjavík,PM10,2015,5,24
2015-05-25 00:00:00+01:00,9.87,IS,Island,Reykjavík,PM10,2015,5,25
2015-05-26 00:00:00+01:00,14.56,IS,Island,Reykjavík,PM10,2015,5,26
2015-05-27 00:00:00+01:00,11.43,IS,Island,Reykjavík,PM10,2015,5,27
2015-05-28 00:00:00+01:00,9.4,IS,Island,Reykjavík,PM10,2015,5,28
2015-05-29 00:00:00+01:00,11.11,IS,Island,Reykjavík,PM10,2015,5,29
2015-05-30 00:00:00+01:00,6.69,IS,Island,Reykjavík,PM10,2015,5,30
2015-05-31 00:00:00+01:00,106.55,IS,Island,Reykjavík,PM10,2015,5,31
2015-06-01 00:00:00+01:00,5.18,IS,Island,Reykjavík,PM10,2015,6,1
2015-06-02 00:00:00+01:00,8.88,IS,Island,Reykjavík,PM10,2015,6,2
2015-06-03 00:00:00+01:00,27.27,IS,Island,Reykjavík,PM10,2015,6,3
2015-06-04 00:00:00+01:00,11.31,IS,Island,Reykjavík,PM10,2015,6,4
2015-06-05 00:00:00+01:00,7.4,IS,Island,Reykjavík,PM10,2015,6,5
2015-06-06 00:00:00+01:00,15.08,IS,Island,Reykjavík,PM10,2015,6,6
2015-06-07 00:00:00+01:00,9.74,IS,Island,Reykjavík,PM10,2015,6,7
2015-06-08 00:00:00+01:00,8.43,IS,Island,Reykjavík,PM10,2015,6,8
2015-06-09 00:00:00+01:00,15.28,IS,Island,Reykjavík,PM10,2015,6,9
2015-06-10 00:00:00+01:00,22.98,IS,Island,Reykjavík,PM10,2015,6,10
2015-06-11 00:00:00+01:00,9.71,IS,Island,Reykjavík,PM10,2015,6,11
2015-06-12 00:00:00+01:00,8.05,IS,Island,Reykjavík,PM10,2015,6,12
2015-06-13 00:00:00+01:00,4.89,IS,Island,Reykjavík,PM10,2015,6,13
2015-06-14 00:00:00+01:00,11.53,IS,Island,Reykjavík,PM10,2015,6,14
2015-06-15 00:00:00+01:00,8.77,IS,Island,Reykjavík,PM10,2015,6,15
2015-06-16 00:00:00+01:00,218.2,IS,Island,Reykjavík,PM10,2015,6,16
2015-06-17 00:00:00+01:00,5.03,IS,Island,Reykjavík,PM10,2015,6,17
2015-06-18 00:00:00+01:00,9.71,IS,Island,Reykjavík,PM10,2015,6,18
2015-06-19 00:00:00+01:00,13.59,IS,Island,Reykjavík,PM10,2015,6,19
2015-06-20 00:00:00+01:00,5.28,IS,Island,Reykjavík,PM10,2015,6,20
2015-06-21 00:00:00+01:00,11.92,IS,Island,Reykjavík,PM10,2015,6,21
2015-06-22 00:00:00+01:00,12.65,IS,Island,Reykjavík,PM10,2015,6,22
2015-06-23 00:00:00+01:00,22.72,IS,Island,Reykjavík,PM10,2015,6,23
2015-06-24 00:00:00+01:00,12.04,IS,Island,Reykjavík,PM10,2015,6,24
2015-06-25 00:00:00+01:00,22.2,IS,Island,Reykjavík,PM10,2015,6,25
2015-06-26 00:00:00+01:00,14.1,IS,Island,Reykjavík,PM10,2015,6,26
2015-06-27 00:00:00+01:00,92.36,IS,Island,Reykjavík,PM10,2015,6,27
2015-06-28 00:00:00+01:00,13.85,IS,Island,Reykjavík,PM10,2015,6,28
2015-06-29 00:00:00+01:00,11.67,IS,Island,Reykjavík,PM10,2015,6,29
2015-06-30 00:00:00+01:00,30.01,IS,Island,Reykjavík,PM10,2015,6,30
2015-07-01 00:00:00+01:00,22.78,IS,Island,Reykjavík,PM10,2015,7,1
2015-07-02 00:00:00+01:00,5.55,IS,Island,Reykjavík,PM10,2015,7,2
2015-07-03 00:00:00+01:00,14.33,IS,Island,Reykjavík,PM10,2015,7,3
2015-07-04 00:00:00+01:00,21.82,IS,Island,Reykjavík,PM10,2015,7,4
2015-07-05 00:00:00+01:00,13.0,IS,Island,Reykjavík,PM10,2015,7,5
2015-07-06 00:00:00+01:00,27.5,IS,Island,Reykjavík,PM10,2015,7,6
2015-07-07 00:00:00+01:00,27.48,IS,Island,Reykjavík,PM10,2015,7,7
2015-07-08 00:00:00+01:00,25.28,IS,Island,Reykjavík,PM10,2015,7,8
2015-07-09 00:00:00+01:00,21.39,IS,Island,Reykjavík,PM10,2015,7,9
2015-07-10 00:00:00+01:00,13.73,IS,Island,Reykjavík,PM10,2015,7,10
2015-07-11 00:00:00+01:00,18.71,IS,Island,Reykjavík,PM10,2015,7,11
2015-07-12 00:00:00+01:00,5.92,IS,Island,Reykjavík,PM10,2015,7,12
2015-07-13 00:00:00+01:00,8.83,IS,Island,Reykjavík,PM10,2015,7,13
2015-07-14 00:00:00+01:00,4.64,IS,Island,Reykjavík,PM10,2015,7,14
