Location,Year,Percent deaths,upper,lower
Denmark,2016,0.0773728307316762,0.0859198023794362,0.0610661017678562
Denmark,2017,0.0773359985402399,0.0866194969071666,0.0609490294235883
Denmark,2018,0.0772959522239989,0.0870890666233258,0.0608250091923695
Denmark,2019,0.077203519822805,0.087413937122493,0.0610793437061374
Eastern Europe,1990,0.035270538028606,0.0377059861009952,0.0281768214139715
Eastern Europe,1991,0.0346821195888243,0.0368085463103328,0.0280193543822548
Eastern Europe,1992,0.033740656404601,0.0354239412712005,0.0276689819710228
Eastern Europe,1993,0.0323024450882815,0.0337439593006429,0.02713240270869
Eastern Europe,1994,0.0311106657316276,0.0325462878288442,0.0266406247068025
Eastern Europe,1995,0.0305987819910164,0.0319208016424992,0.0264549171629358
Eastern Europe,1996,0.0304580706203875,0.0316275612987369,0.0264642536732693
Eastern Europe,1997,0.0299965829833538,0.0310133185082515,0.0263605148884965
Eastern Europe,1998,0.0288490503840813,0.0298760933685643,0.0257047009093557
Eastern Europe,1999,0.0277225710594311,0.0285529950601275,0.025081279524134
Eastern Europe,2000,0.0264477563053636,0.0272044002940605,0.0243425217697837
Eastern Europe,2001,0.024863427643119,0.0255406381559216,0.0233415140137573
Eastern Europe,2002,0.0236807795781319,0.0244557657225987,0.0225862764727023
Eastern Europe,2003,0.0223984475240414,0.0236168194928032,0.0215069787936256
Eastern Europe,2004,0.0212672502724441,0.0230322106638831,0.020527544358973
Eastern Europe,2005,0.0201349922653894,0.0223658581263836,0.0192979920047691
Eastern Europe,2006,0.0194532684791536,0.0219912861729066,0.0186364589564015
Eastern Europe,2007,0.0190224694533443,0.0219383288409464,0.0181419905100825
Eastern Europe,2008,0.0186121474439927,0.021917037398058,0.0176998988309303
Eastern Europe,2009,0.0183719463070974,0.0221734182114475,0.0173738109188063
Eastern Europe,2010,0.0181317631355258,0.0221388357137008,0.0170948998724547
Eastern Europe,2011,0.0181017480415868,0.0224033830059001,0.0170147906032097
Eastern Europe,2012,0.0180902110260493,0.0224934319257794,0.0169372631857654
Eastern Europe,2013,0.018181971488732,0.0226660715449151,0.0169663908588567
Eastern Europe,2014,0.0183597488259067,0.0227828372759248,0.0170876081068356
Eastern Europe,2015,0.0184913291975041,0.0230329144684028,0.0172079110187855
Eastern Europe,2016,0.0186376825076015,0.0232252369658823,0.0173063775095992
Eastern Europe,2017,0.0188440438480495,0.0235389894782225,0.0174451318121918
Eastern Europe,2018,0.0189633537020398,0.0235859756041691,0.0174631419253837
Eastern Europe,2019,0.0191654139228665,0.0238380690425275,0.0176073815634021
Estonia,1990,0.0122416323873612,0.0135332560192225,0.0112762366267136
Estonia,1991,0.0119446535253916,0.0134399874405904,0.0110156502054174
Estonia,1992,0.0117394683252907,0.0133528556209283,0.0108064069420478
Estonia,1993,0.0113869805057182,0.0131745618060941,0.0104353642490315
Estonia,1994,0.0110601406859685,0.0129264388482219,0.0100652649032898
Estonia,1995,0.0111566468358079,0.0129852334436962,0.0102213069069777
Estonia,1996,0.0111957487549997,0.0130775156516357,0.0102829844340589
Estonia,1997,0.0112845834730059,0.0132361420455873,0.0103973267333395
Estonia,1998,0.0113422859973583,0.0133888489280302,0.0104321774983454
Estonia,1999,0.0114959193196605,0.0136450306255201,0.0105583018394258
Estonia,2000,0.0116508265612849,0.0139211416425862,0.0106556744049993
Estonia,2001,0.0117903942823988,0.0141055596013782,0.0108026235078817
Estonia,2002,0.0122731496727991,0.0145745559271315,0.0112648075519244
